intervention,outcome,term,estimate,std.error,statistic,p.value,conf.low,conf.high,var_name,value_level
workshop_noncp,income_total_delta,education4Less HS,-8694.113799,948.7088352,-9.164153928,5.20E-20,-10553.59995,-6834.627648,education4,Less HS
workshop_noncp,income_total_delta,education4High School,-8386.38305,878.2313794,-9.549172629,1.37E-21,-10107.73214,-6665.033964,education4,High School
workshop_noncp,income_total_delta,education4Post HS,-5702.943811,905.0486615,-6.301256555,2.98E-10,-7476.855247,-3929.032376,education4,Post HS
workshop_noncp,income_total_delta,education4University Degree,-4491.15677,995.9886601,-4.509244884,6.52E-06,-6443.312217,-2539.001324,education4,University Degree
workshop_noncp,income_total_delta,dependent41 dependent,865.1280419,398.0814027,2.173244055,0.029767254,84.88142912,1645.374655,dependent4,1 dependent
workshop_noncp,income_total_delta,dependent42 dependents,1496.468783,504.0574793,2.968845508,0.002990814,508.5071798,2484.430386,dependent4,2 dependents
workshop_noncp,income_total_delta,dependent43+ dependents,-224.5867055,532.723492,-0.421582132,0.673332104,-1268.734202,819.5607914,dependent4,3+ dependents
workshop_noncp,income_total_delta,disability2With Disability,-3403.83889,326.857376,-10.41383533,2.29E-25,-4044.485146,-2763.192633,disability2,With Disability
workshop_noncp,income_total_delta,ethnicityCaucasian,-1394.975337,434.0063579,-3.214181802,0.001309108,-2245.6355,-544.3151751,ethnicity,Caucasian
workshop_noncp,income_total_delta,ethnicityVisible Minority,-456.4248522,933.2704575,-0.489059574,0.624801952,-2285.651508,1372.801804,ethnicity,Visible Minority
workshop_noncp,income_total_delta,ethnicityIndigenous,-4891.955543,645.0593031,-7.583729929,3.42E-14,-6156.283223,-3627.627863,ethnicity,Indigenous
workshop_noncp,income_total_delta,immigrationborn in Canada,-997.5477873,387.8615258,-2.571917349,0.010116945,-1757.76326,-237.3323146,immigration,born in Canada
workshop_noncp,income_total_delta,immigrationimmigrant,296.0318773,674.1675292,0.439107291,0.660585946,-1025.348442,1617.412197,immigration,immigrant
workshop_noncp,income_total_delta,region7North Central,-167.2328995,1011.066743,-0.165402433,0.868627996,-2148.941655,1814.475856,region7,North Central
workshop_noncp,income_total_delta,region7North East,1219.714129,1228.179248,0.993107587,0.320662972,-1187.538989,3626.967247,region7,North East
workshop_noncp,income_total_delta,region7Edmonton,-507.0195357,654.6651678,-0.774471532,0.438656146,-1790.174881,776.1358094,region7,Edmonton
workshop_noncp,income_total_delta,region7Central,-1524.283712,716.5214873,-2.127338453,0.033397501,-2928.678541,-119.8888836,region7,Central
workshop_noncp,income_total_delta,region7Calgary,-2569.328053,660.6119554,-3.8893151,1.01E-04,-3864.139207,-1274.516899,region7,Calgary
workshop_noncp,income_total_delta,region7South,-3040.848859,744.6210562,-4.08375352,4.44E-05,-4500.319341,-1581.378377,region7,South
workshop_noncp,income_total_delta,year_before2013,1008.579365,2330.02949,0.432861202,0.665117723,-3558.319779,5575.47851,year_before,2013
workshop_noncp,income_total_delta,year_before2014,-228.219616,2315.69785,-0.098553279,0.921493415,-4767.028491,4310.589259,year_before,2014
workshop_noncp,income_total_delta,year_before2015,3374.533915,2297.158872,1.469003279,0.141839028,-1127.938234,7877.006065,year_before,2015
workshop_noncp,income_total_delta,year_before2016,4464.882292,2292.63851,1.947486389,0.051482783,-28.72986671,8958.494451,year_before,2016
workshop_noncp,income_total_delta,year_before2017,4530.987572,2295.285597,1.974040868,0.048383323,32.18707569,9029.788068,year_before,2017
workshop_noncp,income_total_delta,spell_duration,-55.89740055,18.69677501,-2.989681404,0.002794225,-92.54341131,-19.25138979,spell_duration,
workshop_noncp,income_total_delta,income_total_before,-0.598138076,0.01679148,-35.62152221,5.09E-274,-0.631049674,-0.565226477,income_total_before,
workshop_noncp,income_taxable_delta,(Intercept),20619.96192,2895.088553,7.122394201,1.08E-12,14945.53699,26294.38685,NA,(Intercept)
workshop_noncp,income_taxable_delta,txTRUE,182.4698867,277.6181692,0.657269253,0.511011231,-361.6666509,726.6064243,tx,TRUE
workshop_noncp,income_taxable_delta,gender2Men,2101.518448,1367.68551,1.536550933,0.124410485,-579.1694204,4782.206316,gender2,Men
workshop_noncp,income_taxable_delta,gender2Women,-2568.696988,1342.18392,-1.913818926,0.055649758,-5199.401286,62.00731014,gender2,Women
workshop_noncp,income_taxable_delta,age_in_years,-22.5509833,11.04495595,-2.041744975,0.041182769,-44.19929294,-0.902673667,age_in_years,
workshop_noncp,income_taxable_delta,marital3never married,692.7669524,318.2676953,2.17668008,0.029509729,68.95662235,1316.577282,marital3,never married
workshop_noncp,income_taxable_delta,marital3apart,-83.95447029,617.5895514,-0.135938942,0.89187017,-1294.440949,1126.532009,marital3,apart
workshop_noncp,income_taxable_delta,marital3together,-176.8628961,426.2234829,-0.41495343,0.678178013,-1012.268485,658.5426932,marital3,together
workshop_noncp,income_taxable_delta,education4Less HS,-8990.991057,908.651206,-9.894876052,4.63E-23,-10771.96354,-7210.018571,education4,Less HS
workshop_noncp,income_taxable_delta,education4High School,-8448.989453,830.5927957,-10.17224023,2.81E-24,-10076.96607,-6821.012836,education4,High School
workshop_noncp,income_taxable_delta,education4Post HS,-5457.635515,860.8640337,-6.339718355,2.32E-10,-7144.944296,-3770.326734,education4,Post HS
workshop_noncp,income_taxable_delta,education4University Degree,-4718.770616,942.0123012,-5.009245219,5.49E-07,-6565.131442,-2872.409791,education4,University Degree
workshop_noncp,income_taxable_delta,dependent41 dependent,617.0868989,391.719276,1.575329417,0.115187596,-150.6898326,1384.86363,dependent4,1 dependent
workshop_noncp,income_taxable_delta,dependent42 dependents,1435.58884,499.9235381,2.871616819,0.004085722,455.7298353,2415.447846,dependent4,2 dependents
workshop_noncp,income_taxable_delta,dependent43+ dependents,-511.7634119,517.4693178,-0.988973441,0.322681559,-1526.012457,502.4856329,dependent4,3+ dependents
workshop_noncp,income_taxable_delta,disability2With Disability,-7656.937021,331.2766439,-23.11342246,1.70E-117,-8306.245121,-7007.628921,disability2,With Disability
workshop_noncp,income_taxable_delta,ethnicityCaucasian,-1098.566502,425.5397559,-2.58158371,0.009838008,-1932.631974,-264.5010296,ethnicity,Caucasian
workshop_noncp,income_taxable_delta,ethnicityVisible Minority,-755.6111287,930.7648738,-0.81181741,0.41690079,-2579.926796,1068.704539,ethnicity,Visible Minority
workshop_noncp,income_taxable_delta,ethnicityIndigenous,-4580.269891,639.6138792,-7.16099203,8.13E-13,-5833.924444,-3326.615339,ethnicity,Indigenous
workshop_noncp,income_taxable_delta,immigrationborn in Canada,-769.7074803,386.5487597,-1.991229983,0.046461764,-1527.349908,-12.06505246,immigration,born in Canada
workshop_noncp,income_taxable_delta,immigrationimmigrant,913.285046,672.2843196,1.358480362,0.174318254,-404.4041492,2230.974241,immigration,immigrant
workshop_noncp,income_taxable_delta,region7North Central,419.513986,972.606921,0.431329427,0.666230963,-1486.812837,2325.840809,region7,North Central
workshop_noncp,income_taxable_delta,region7North East,1023.001353,1191.444215,0.858622955,0.390553233,-1312.250449,3358.253155,region7,North East
workshop_noncp,income_taxable_delta,region7Edmonton,470.2661763,646.0398062,0.727921363,0.466665587,-795.983307,1736.51566,region7,Edmonton
workshop_noncp,income_taxable_delta,region7Central,-378.3714361,704.4031594,-0.537151816,0.59116546,-1759.014127,1002.271255,region7,Central
workshop_noncp,income_taxable_delta,region7Calgary,-1481.312062,651.2954313,-2.274408802,0.022946197,-2757.862663,-204.7614602,region7,Calgary
workshop_noncp,income_taxable_delta,region7South,-2145.37547,735.5616872,-2.916649286,0.003539916,-3587.089428,-703.6615112,region7,South
workshop_noncp,income_taxable_delta,year_before2013,1510.256303,2319.217507,0.65119218,0.514925829,-3035.451161,6055.963768,year_before,2013
workshop_noncp,income_taxable_delta,year_before2014,-150.4714306,2304.163496,-0.065304147,0.947932137,-4666.672768,4365.729907,year_before,2014
workshop_noncp,income_taxable_delta,year_before2015,3431.590025,2284.441745,1.502156942,0.133063737,-1045.95633,7909.13638,year_before,2015
workshop_noncp,income_taxable_delta,year_before2016,4501.784166,2279.562028,1.974846093,0.04829184,33.80214213,8969.766189,year_before,2016
workshop_noncp,income_taxable_delta,year_before2017,4276.091353,2283.447597,1.872647026,0.06112375,-199.5064542,8751.68916,year_before,2017
workshop_noncp,income_taxable_delta,spell_duration,-176.7380556,18.88076928,-9.360744417,8.28E-21,-213.7446984,-139.7314128,spell_duration,
workshop_noncp,income_taxable_delta,income_taxable_before,-0.584095195,0.016443911,-35.52045401,1.68E-272,-0.616325553,-0.551864837,income_taxable_before,
